age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,previous,poutcome,class
0,self-employed,married,tertiary,no,0,yes,no,unknown,1,jul,0,0,0,unknown,no
1,technician,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,admin.,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,yes,yes,cellular,1,jul,1,0,0,unknown,yes
0,services,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,yes,telephone,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,technician,married,unknown,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,admin.,married,tertiary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,entrepreneur,married,secondary,no,0,no,yes,telephone,1,jul,0,0,0,unknown,no
2,admin.,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,services,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,services,married,secondary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,management,married,unknown,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,management,divorced,tertiary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,entrepreneur,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,yes
0,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,divorced,unknown,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,technician,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,retired,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,services,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,management,married,primary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,entrepreneur,married,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,self-employed,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,technician,divorced,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,yes,no,cellular,1,jul,1,0,0,unknown,yes
1,blue-collar,married,unknown,no,0,yes,no,cellular,1,jul,1,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
1,services,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,services,single,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,services,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,retired,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,entrepreneur,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,technician,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,admin.,divorced,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,divorced,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,technician,married,tertiary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,divorced,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,entrepreneur,married,secondary,yes,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,technician,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,housemaid,divorced,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,divorced,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,housemaid,married,primary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
0,blue-collar,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,yes
0,services,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,housemaid,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,management,divorced,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,services,married,secondary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
1,admin.,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,admin.,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,yes,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,retired,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,technician,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,management,married,secondary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
2,technician,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,retired,divorced,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,services,divorced,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,self-employed,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,1,0,0,unknown,no
1,technician,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,technician,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,services,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,services,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,single,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,admin.,single,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,management,single,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,entrepreneur,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,yes,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,management,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,services,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,entrepreneur,married,unknown,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,yes
0,technician,single,tertiary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,yes
1,blue-collar,divorced,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,self-employed,married,secondary,yes,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,services,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,admin.,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,divorced,primary,yes,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,yes
2,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,yes
2,blue-collar,married,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,technician,single,secondary,yes,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,services,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,services,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,self-employed,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,single,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,retired,divorced,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,divorced,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,retired,divorced,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,technician,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,divorced,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,services,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,retired,married,tertiary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
2,retired,divorced,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
1,management,single,tertiary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,technician,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,yes
2,blue-collar,divorced,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,admin.,divorced,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,unknown,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,divorced,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,management,married,tertiary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,admin.,divorced,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,divorced,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,services,married,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,services,single,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,admin.,single,secondary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
1,technician,single,secondary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
1,management,divorced,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,retired,married,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
2,services,divorced,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,admin.,divorced,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,entrepreneur,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,single,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,admin.,divorced,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,entrepreneur,divorced,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,1,yes,no,cellular,1,jul,0,0,0,unknown,no
2,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,management,single,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,divorced,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,self-employed,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,technician,single,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,housemaid,married,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,admin.,single,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,services,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,services,divorced,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,technician,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,retired,divorced,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,housemaid,married,primary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
0,blue-collar,married,primary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,retired,divorced,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,self-employed,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,technician,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,services,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,self-employed,single,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,admin.,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,yes
2,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,management,married,tertiary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,unemployed,married,tertiary,no,0,no,yes,telephone,1,jul,0,0,0,unknown,no
1,unemployed,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,housemaid,married,secondary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
0,technician,single,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,admin.,married,secondary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
2,retired,married,tertiary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
2,management,married,tertiary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
2,retired,married,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,retired,married,secondary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
1,technician,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,retired,divorced,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
0,technician,single,secondary,no,0,no,yes,telephone,1,jul,0,0,0,unknown,no
1,services,divorced,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,divorced,unknown,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,yes
1,admin.,married,secondary,no,0,yes,yes,telephone,1,jul,0,0,0,unknown,no
0,entrepreneur,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,no,yes,cellular,1,jul,1,0,0,unknown,yes
0,blue-collar,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,yes
2,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,admin.,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,housemaid,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,services,divorced,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,divorced,secondary,yes,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,services,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,yes
1,services,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,yes
1,blue-collar,married,secondary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,no,yes,cellular,1,jul,0,1,0,unknown,no
2,technician,married,secondary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
2,management,divorced,tertiary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
2,admin.,divorced,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,yes
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,yes
1,management,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,technician,married,secondary,no,0,no,yes,cellular,1,jul,2,0,0,unknown,yes
0,technician,married,tertiary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,management,single,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,management,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,admin.,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,yes,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,retired,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,primary,no,0,no,no,cellular,1,jul,1,0,0,unknown,yes
1,housemaid,single,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,technician,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,unemployed,single,tertiary,yes,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,technician,married,tertiary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,services,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,services,married,secondary,yes,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,entrepreneur,divorced,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,married,primary,no,0,no,yes,telephone,1,jul,0,0,0,unknown,no
1,admin.,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,single,tertiary,yes,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,services,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,married,secondary,no,0,no,yes,telephone,1,jul,0,0,0,unknown,no
2,technician,divorced,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,technician,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,technician,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,technician,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
0,technician,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,admin.,divorced,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,yes,telephone,1,jul,0,0,0,unknown,no
1,services,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,services,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
2,blue-collar,married,primary,no,0,yes,yes,telephone,1,jul,0,0,0,unknown,no
2,self-employed,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,retired,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,student,single,secondary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,technician,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,services,single,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,single,tertiary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,yes,telephone,1,jul,0,0,0,unknown,no
1,technician,married,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
2,housemaid,married,primary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
0,blue-collar,married,secondary,no,0,yes,yes,cellular,1,jul,1,0,0,unknown,yes
2,unemployed,married,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,services,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,management,single,tertiary,no,0,no,no,cellular,1,jul,1,0,0,unknown,yes
1,services,divorced,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,yes,telephone,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,technician,single,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,services,single,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,student,married,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,yes
2,blue-collar,married,secondary,no,0,no,yes,telephone,1,jul,0,0,0,unknown,no
2,technician,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,management,single,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,single,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,single,primary,no,0,no,no,telephone,1,jul,0,1,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,1,0,unknown,no
1,blue-collar,divorced,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
0,blue-collar,single,secondary,no,0,no,yes,cellular,1,jul,1,0,0,unknown,yes
1,unknown,single,primary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
0,student,single,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,entrepreneur,married,primary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
2,technician,married,unknown,no,0,no,no,cellular,1,jul,0,1,0,unknown,no
2,entrepreneur,married,secondary,no,0,yes,no,telephone,1,jul,0,2,0,unknown,no
0,entrepreneur,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,management,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,married,primary,no,0,no,no,telephone,1,jul,0,0,0,unknown,no
2,technician,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
1,services,married,primary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,blue-collar,married,primary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
1,housemaid,married,primary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
0,admin.,married,secondary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,technician,single,secondary,no,0,yes,yes,cellular,1,jul,0,0,0,unknown,no
0,admin.,single,tertiary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
2,self-employed,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
2,blue-collar,single,primary,no,0,no,yes,cellular,1,jul,0,0,0,unknown,no
1,management,married,tertiary,no,0,no,no,cellular,1,jul,0,0,0,unknown,no
2,management,married,tertiary,no,0,yes,no,telephone,1,jul,0,0,0,unknown,no
1,admin.,married,secondary,no,0,yes,no,cellular,1,jul,0,0,0,unknown,no
